"year","month","noaa.year.month","noaa.precip.anom","noaa.percent.precip.anom","mcfarland.year.month","mcfarland.precip.anom","mcfarland.percent.precip.anom","serc.year.month","serc.precip.anom","serc.percent.precip.anom"
1906,7,1906-07-01,0.468113916894531,13.3746833398437,NA,NA,NA,NA,NA,NA
1906,8,1906-08-01,-2.38599451826172,-72.0844265335867,NA,NA,NA,NA,NA,NA
1906,9,1906-09-01,-3.11103212636719,-69.9108343003862,NA,NA,NA,NA,NA,NA
1906,10,1906-10-01,-0.722614402734375,-13.6085574902895,NA,NA,NA,NA,NA,NA
1906,11,1906-11-01,-1.96446883916016,-30.3627332173131,NA,NA,NA,NA,NA,NA
1906,12,1906-12-01,-0.973857366894531,-17.7387498523594,NA,NA,NA,NA,NA,NA
1907,1,1907-01-01,-1.63282364863281,-33.2550641269412,NA,NA,NA,NA,NA,NA
1907,2,1907-02-01,-0.430329760839844,-9.89263818022629,NA,NA,NA,NA,NA,NA
1907,3,1907-03-01,-3.1852744,-59.096,NA,NA,NA,NA,NA,NA
1907,4,1907-04-01,0.63496509189453,13.2837885333584,NA,NA,NA,NA,NA,NA
1907,5,1907-05-01,-1.54944715,-33.3932575431034,NA,NA,NA,NA,NA,NA
1907,6,1907-06-01,0.194178633789062,4.71307363565685,NA,NA,NA,NA,NA,NA
1907,7,1907-07-01,-0.499990690527344,-14.2854483007812,NA,NA,NA,NA,NA,NA
1907,8,1907-08-01,-0.847792408105469,-25.613063688987,NA,NA,NA,NA,NA,NA
1907,9,1907-09-01,1.34332559394531,30.187091998771,NA,NA,NA,NA,NA,NA
1907,10,1907-10-01,-0.521803824316406,-9.82681401725813,NA,NA,NA,NA,NA,NA
1907,11,1907-11-01,-0.667639275683594,-10.3189996241668,NA,NA,NA,NA,NA,NA
1907,12,1907-12-01,0.0887508594726558,1.61659124722506,NA,NA,NA,NA,NA,NA
1908,1,1908-01-01,0.26439993984375,5.38492749172606,NA,NA,NA,NA,NA,NA
1908,2,1908-02-01,1.66535911689453,38.2841176297593,NA,NA,NA,NA,NA,NA
1908,3,1908-03-01,-1.89236646757812,-35.10883984375,NA,NA,NA,NA,NA,NA
1908,4,1908-04-01,-1.49298112363281,-31.2339147203517,NA,NA,NA,NA,NA,NA
1908,5,1908-05-01,-0.153384941894531,-3.30570995462352,NA,NA,NA,NA,NA,NA
1908,6,1908-06-01,-2.58222081083984,-62.6752623990253,NA,NA,NA,NA,NA,NA
1908,7,1908-07-01,-0.221670227734375,-6.333435078125,NA,NA,NA,NA,NA,NA
1908,8,1908-08-01,-0.709612584472656,-21.4384466608053,NA,NA,NA,NA,NA,NA
1908,9,1908-09-01,-2.44962213583984,-55.0476884458392,NA,NA,NA,NA,NA,NA
1908,10,1908-10-01,0.268750859472656,5.06122145899541,NA,NA,NA,NA,NA,NA
1908,11,1908-11-01,-4.60426480205078,-71.1632890579719,NA,NA,NA,NA,NA,NA
1908,12,1908-12-01,0.13165811689453,2.39814420572915,NA,NA,NA,NA,NA,NA
1909,1,1909-01-01,2.36597126416016,48.186787457437,NA,NA,NA,NA,NA,NA
1909,2,1909-02-01,1.98347260068359,45.5970712800826,NA,NA,NA,NA,NA,NA
1909,3,1909-03-01,0.608826750683594,11.2954870256696,NA,NA,NA,NA,NA,NA
1909,4,1909-04-01,0.462913141210937,9.68437533914093,NA,NA,NA,NA,NA,NA
1909,5,1909-05-01,-0.210094802734375,-4.52790523134428,NA,NA,NA,NA,NA,NA
1909,6,1909-06-01,-2.82943735673828,-68.675663998502,NA,NA,NA,NA,NA,NA
1909,7,1909-07-01,-0.982274415527344,-28.0649833007813,NA,NA,NA,NA,NA,NA
1909,8,1909-08-01,-1.63796261826172,-49.4852754761849,NA,NA,NA,NA,NA,NA
1909,9,1909-09-01,3.58780576757812,80.6248487096208,NA,NA,NA,NA,NA,NA
1909,10,1909-10-01,-3.4202352,-64.411209039548,NA,NA,NA,NA,NA,NA
1909,11,1909-11-01,-0.268824776367188,-4.15494244771542,NA,NA,NA,NA,NA,NA
1909,12,1909-12-01,-3.40849819931641,-62.0855774010275,NA,NA,NA,NA,NA,NA
1910,1,1910-01-01,-1.38045515605469,-28.1151762943928,NA,NA,NA,NA,NA,NA
1910,2,1910-02-01,1.15550863242188,26.5634168372845,NA,NA,NA,NA,NA,NA
1910,3,1910-03-01,-2.31125049052734,-42.8803430524554,NA,NA,NA,NA,NA,NA
1910,4,1910-04-01,0.575909941894531,12.048325144237,NA,NA,NA,NA,NA,NA
1910,5,1910-05-01,-2.67307134189453,-57.6092961615201,NA,NA,NA,NA,NA,NA
1910,6,1910-06-01,-0.474728592578125,-11.5225386548089,NA,NA,NA,NA,NA,NA
1910,7,1910-07-01,-2.03661645878906,-58.1890416796875,NA,NA,NA,NA,NA,NA
1910,8,1910-08-01,-0.120637426367188,-3.64463523767939,NA,NA,NA,NA,NA,NA
1910,9,1910-09-01,-1.85668689931641,-41.7233011082338,NA,NA,NA,NA,NA,NA
1910,10,1910-10-01,-3.22615291015625,-60.7561753325094,NA,NA,NA,NA,NA,NA
1910,11,1910-11-01,-4.51921923447266,-69.8488289717567,NA,NA,NA,NA,NA,NA
1910,12,1910-12-01,-1.57305952363281,-28.6531789368454,NA,NA,NA,NA,NA,NA
1911,1,1911-01-01,-0.550953293261719,-11.2210446692814,NA,NA,NA,NA,NA,NA
1911,2,1911-02-01,-0.27796286015625,-6.38995080818965,NA,NA,NA,NA,NA,NA
1911,3,1911-03-01,-0.812034006738281,-15.0655659877232,NA,NA,NA,NA,NA,NA
1911,4,1911-04-01,-3.06147975605469,-64.0476936413115,NA,NA,NA,NA,NA,NA
1911,5,1911-05-01,-4.51796806894531,-97.3700014858904,NA,NA,NA,NA,NA,NA
1911,6,1911-06-01,-0.57945921015625,-14.0645439358313,NA,NA,NA,NA,NA,NA
1911,7,1911-07-01,0.718098672949218,20.5171049414062,NA,NA,NA,NA,NA,NA
1911,8,1911-08-01,-0.985203284472656,-29.7644496819534,NA,NA,NA,NA,NA,NA
1911,9,1911-09-01,0.674802841210937,15.164108791257,NA,NA,NA,NA,NA,NA
1911,10,1911-10-01,-3.17063491757812,-59.7106387491172,NA,NA,NA,NA,NA,NA
1911,11,1911-11-01,0.425265472949219,6.57288211668035,NA,NA,NA,NA,NA,NA
1911,12,1911-12-01,-1.27190132705078,-23.1676015856244,NA,NA,NA,NA,NA,NA
1912,1,1912-01-01,0.900242433789062,18.3348764519157,NA,NA,NA,NA,NA,NA
1912,2,1912-02-01,0.218892415527344,5.03200955235272,NA,NA,NA,NA,NA,NA
1912,3,1912-03-01,0.604097725,11.20775,NA,NA,NA,NA,NA,NA
1912,4,1912-04-01,-0.872902048632813,-18.2615491345777,NA,NA,NA,NA,NA,NA
1912,5,1912-05-01,4.69740354121094,101.237145284718,NA,NA,NA,NA,NA,NA
1912,6,1912-06-01,-2.89598974257813,-70.291013169372,NA,NA,NA,NA,NA,NA
1912,7,1912-07-01,0.610253818945313,17.4358233984375,NA,NA,NA,NA,NA,NA
1912,8,1912-08-01,0.9419708,28.458332326284,NA,NA,NA,NA,NA,NA
1912,9,1912-09-01,-0.950405652050782,-21.3574303831636,NA,NA,NA,NA,NA,NA
1912,10,1912-10-01,-0.26785898984375,-5.04442542078624,NA,NA,NA,NA,NA,NA
1912,11,1912-11-01,-1.14953852705078,-17.7672106190229,NA,NA,NA,NA,NA,NA
1912,12,1912-12-01,0.602138501367187,10.9679144147029,NA,NA,NA,NA,NA,NA
1913,1,1913-01-01,-0.748572740527344,-15.2458806624714,NA,NA,NA,NA,NA,NA
1913,2,1913-02-01,-0.994083448632813,-22.8524930720187,NA,NA,NA,NA,NA,NA
1913,3,1913-03-01,2.44741811015625,45.4066439732143,NA,NA,NA,NA,NA,NA
1913,4,1913-04-01,-1.95442637773438,-40.8875811241501,NA,NA,NA,NA,NA,NA
1913,5,1913-05-01,-0.688418449316406,-14.8366045111294,NA,NA,NA,NA,NA,NA
1913,6,1913-06-01,-3.83771945878906,-93.1485305531326,NA,NA,NA,NA,NA,NA
1913,7,1913-07-01,-0.190566310839844,-5.44475173828126,NA,NA,NA,NA,NA,NA
1913,8,1913-08-01,-1.14898905205078,-34.7126601828031,NA,NA,NA,NA,NA,NA
1913,9,1913-09-01,-0.662588690527344,-14.8896334949965,NA,NA,NA,NA,NA,NA
1913,10,1913-10-01,4.03213256689453,75.9346999415166,NA,NA,NA,NA,NA,NA
1913,11,1913-11-01,-5.02591703515625,-77.6803251183346,NA,NA,NA,NA,NA,NA
1913,12,1913-12-01,-0.904959691894532,-16.4837830946181,NA,NA,NA,NA,NA,NA
1914,1,1914-01-01,-0.758415265527344,-15.4463394201088,NA,NA,NA,NA,NA,NA
1914,2,1914-02-01,-1.26967414863281,-29.1879114628233,NA,NA,NA,NA,NA,NA
1914,3,1914-03-01,-1.08016591826172,-20.0401840122768,NA,NA,NA,NA,NA,NA
1914,4,1914-04-01,-1.21189245068359,-25.353398549866,NA,NA,NA,NA,NA,NA
1914,5,1914-05-01,-3.15143343583984,-67.9188240482725,NA,NA,NA,NA,NA,NA
1914,6,1914-06-01,0.0240874986328121,0.584648025068255,NA,NA,NA,NA,NA,NA
1914,7,1914-07-01,-0.828331172949219,-23.6666049414063,NA,NA,NA,NA,NA,NA
1914,8,1914-08-01,-0.0749619587890629,-2.26471174589314,NA,NA,NA,NA,NA,NA
1914,9,1914-09-01,-2.62440384931641,-58.9753674003687,NA,NA,NA,NA,NA,NA
1914,10,1914-10-01,-1.67733932773437,-31.5883112567679,NA,NA,NA,NA,NA,NA
1914,11,1914-11-01,-3.08063424257813,-47.6141304880699,NA,NA,NA,NA,NA,NA
1914,12,1914-12-01,-3.53606655068359,-64.4092267884079,NA,NA,NA,NA,NA,NA
1915,1,1915-01-01,-0.369443291210938,-7.52430328331848,NA,NA,NA,NA,NA,NA
1915,2,1915-02-01,-0.943294481738281,-21.6849306146731,NA,NA,NA,NA,NA,NA
1915,3,1915-03-01,-4.97426866083984,-92.2869881417411,NA,NA,NA,NA,NA,NA
1915,4,1915-04-01,-0.995741374316407,-20.8314095045273,NA,NA,NA,NA,NA,NA
1915,5,1915-05-01,-0.0596887175781253,-1.28639477539063,NA,NA,NA,NA,NA,NA
1915,6,1915-06-01,-1.24206106894531,-30.1471133239154,NA,NA,NA,NA,NA,NA
1915,7,1915-07-01,3.81022786484375,108.86365328125,NA,NA,NA,NA,NA,NA
1915,8,1915-08-01,0.630547157421875,19.049763064105,NA,NA,NA,NA,NA,NA
1915,9,1915-09-01,-2.90945260068359,-65.3809573187324,NA,NA,NA,NA,NA,NA
1915,10,1915-10-01,-2.90765495273437,-54.7580970383122,NA,NA,NA,NA,NA,NA
1915,11,1915-11-01,-1.92432979189453,-29.7423460880144,NA,NA,NA,NA,NA,NA
1915,12,1915-12-01,-1.01045925673828,-18.4054509424095,NA,NA,NA,NA,NA,NA
1916,1,1916-01-01,-2.86667643105469,-58.3844486976515,NA,NA,NA,NA,NA,NA
1916,2,1916-02-01,-0.653132231054687,-15.0145340472342,NA,NA,NA,NA,NA,NA
1916,3,1916-03-01,-1.10181178378906,-20.4417770647321,NA,NA,NA,NA,NA,NA
1916,4,1916-04-01,-0.747332960156251,-15.6345807564069,NA,NA,NA,NA,NA,NA
1916,5,1916-05-01,-0.627402483789062,-13.5216052540746,NA,NA,NA,NA,NA,NA
1916,6,1916-06-01,1.07489238447266,26.089620982346,NA,NA,NA,NA,NA,NA
1916,7,1916-07-01,1.34529051015625,38.43687171875,NA,NA,NA,NA,NA,NA
1916,8,1916-08-01,-0.903694874316407,-27.3019599491362,NA,NA,NA,NA,NA,NA
1916,9,1916-09-01,0.0952857344726556,2.14125246005968,NA,NA,NA,NA,NA,NA
1916,10,1916-10-01,-2.62891156894531,-49.508692447181,NA,NA,NA,NA,NA,NA
1916,11,1916-11-01,-3.70740315878906,-57.3014398576362,NA,NA,NA,NA,NA,NA
1916,12,1916-12-01,0.664730808789062,12.1080293039902,NA,NA,NA,NA,NA,NA
1917,1,1917-01-01,0.604966683789062,12.3211137227915,NA,NA,NA,NA,NA,NA
1917,2,1917-02-01,-0.544864456054687,-12.5256196794181,NA,NA,NA,NA,NA,NA
1917,3,1917-03-01,-0.358893383105468,-6.65850432477678,NA,NA,NA,NA,NA,NA
1917,4,1917-04-01,-0.972903640527344,-20.3536326470156,NA,NA,NA,NA,NA,NA
1917,5,1917-05-01,0.354081806054688,7.63107340635103,NA,NA,NA,NA,NA,NA
1917,6,1917-06-01,5.47369366484375,132.856642350576,NA,NA,NA,NA,NA,NA
1917,7,1917-07-01,-0.15077328984375,-4.30780828125,NA,NA,NA,NA,NA,NA
1917,8,1917-08-01,3.96285702773437,119.723777272942,NA,NA,NA,NA,NA,NA
1917,9,1917-09-01,-2.20905698378906,-49.6417299727879,NA,NA,NA,NA,NA,NA
1917,10,1917-10-01,1.38683863105469,26.1174883437794,NA,NA,NA,NA,NA,NA
1917,11,1917-11-01,-4.097951475,-63.337735316847,NA,NA,NA,NA,NA,NA
1917,12,1917-12-01,-2.26126732636719,-41.1888401888377,NA,NA,NA,NA,NA,NA
1918,1,1918-01-01,-0.302121958105469,-6.15319670275905,NA,NA,NA,NA,NA,NA
1918,2,1918-02-01,-0.207065922265625,-4.76013614403735,NA,NA,NA,NA,NA,NA
1918,3,1918-03-01,-3.14117527431641,-58.2778344029018,NA,NA,NA,NA,NA,NA
1918,4,1918-04-01,-0.154782197265625,-3.23812128170764,NA,NA,NA,NA,NA,NA
1918,5,1918-05-01,-3.18765085205078,-68.6993718114392,NA,NA,NA,NA,NA,NA
1918,6,1918-06-01,-0.314479982421875,-7.63300928208435,NA,NA,NA,NA,NA,NA
1918,7,1918-07-01,-0.725599818261719,-20.7314233789062,NA,NA,NA,NA,NA,NA
1918,8,1918-08-01,0.372680691894531,11.2592354046686,NA,NA,NA,NA,NA,NA
1918,9,1918-09-01,4.37205508378906,98.2484288491924,NA,NA,NA,NA,NA,NA
1918,10,1918-10-01,1.30890582568359,24.6498272256797,NA,NA,NA,NA,NA,NA
1918,11,1918-11-01,-1.08771516689453,-16.811671822172,NA,NA,NA,NA,NA,NA
1918,12,1918-12-01,-1.62700117431641,-29.635722665144,NA,NA,NA,NA,NA,NA
1919,1,1919-01-01,-0.606855759472657,-12.3595877693005,NA,NA,NA,NA,NA,NA
1919,2,1919-02-01,-1.28935919863281,-29.6404413478807,NA,NA,NA,NA,NA,NA
1919,3,1919-03-01,1.12498260273438,20.8716623883929,NA,NA,NA,NA,NA,NA
1919,4,1919-04-01,0.0837836918945305,1.75279690155922,NA,NA,NA,NA,NA,NA
